eco	name	fen	moves	name.unique	moves_commas
C42	Russian Game: Classical Attack, Chigorin Variation	r1bqk2r/ppp1bppp/2n5/3p4/3Pn3/3B1N2/PPP2PPP/RNBQR1K1 b kq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 b8c6 f1e1	Russian Game: Classical Attack, Chigorin Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,f8e7,e1g1,b8c6,f1e1
C42	Russian Game: Classical Attack, Chigorin Variation, Browne Attack	r1bqk2r/ppp1bppp/8/3P4/1n1Pn3/3B1N2/PP3PPP/RNBQ1RK1 b kq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6 e1g1 f8e7 c2c4 c6b4 c4d5	Russian Game: Classical Attack, Chigorin Variation, Browne Attack	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,b8c6,e1g1,f8e7,c2c4,c6b4,c4d5
C42	Russian Game: Classical Attack, Chigorin Variation, Main Line	r1bqk2r/ppp1bppp/8/3p4/1nPPn3/5N2/PP2BPPP/RNBQ1RK1 b kq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6 e1g1 f8e7 c2c4 c6b4 d3e2	Russian Game: Classical Attack, Chigorin Variation, Main Line	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,b8c6,e1g1,f8e7,c2c4,c6b4,d3e2
C42	Russian Game: Classical Attack, Closed Variation	rnbqkb1r/ppp2ppp/3p1n2/8/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 e4f6	Russian Game: Classical Attack, Closed Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,e4f6
C42	Russian Game: Classical Attack, Jaenisch Variation	r1bqk2r/ppp1bppp/2n5/3p4/2PPn3/3B1N2/PP3PPP/RNBQ1RK1 b kq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6 e1g1 f8e7 c2c4	Russian Game: Classical Attack, Jaenisch Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,b8c6,e1g1,f8e7,c2c4
C42	Russian Game: Classical Attack, Krause Variation	r2qk2r/ppp1b1pp/2n5/3p1p2/2PPn1b1/3B1N2/PP3PPP/RNBQR1K1 b kq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6 e1g1 f8e7 f1e1 c8g4 c2c3 f7f5 c3c4	Russian Game: Classical Attack, Krause Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,b8c6,e1g1,f8e7,f1e1,c8g4,c2c3,f7f5,c3c4
C42	Russian Game: Classical Attack, Marshall Trap	rn1q1rk1/ppp3pp/8/3P1p2/3Pn1b1/3B1N2/PP3PPb/RNBQR1K1 w - -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c8g4 c4d5 f7f5 f1e1 d6h2	Russian Game: Classical Attack, Marshall Trap	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,f8d6,e1g1,e8g8,c2c4,c8g4,c4d5,f7f5,f1e1,d6h2
C42	Russian Game: Classical Attack, Marshall Variation	rnbqk2r/ppp2ppp/3b4/3p4/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6	Russian Game: Classical Attack, Marshall Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,f8d6
C42	Russian Game: Classical Attack, Marshall Variation, Chinese Gambit	rn1q1rk1/pp3ppp/2pb4/3p4/2PPn1b1/3B1N2/PP3PPP/RNBQR1K1 w - -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c7c6 f1e1 c8g4	Russian Game: Classical Attack, Marshall Variation, Chinese Gambit	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,f8d6,e1g1,e8g8,c2c4,c7c6,f1e1,c8g4
C42	Russian Game: Classical Attack, Maróczy Variation	r2qk2r/ppp3pp/2n5/3p1p2/2PPn1bb/3B1N2/PP3PPP/RNBQR1K1 w kq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 b8c6 f1e1 c8g4 c2c3 f7f5 c3c4 e7h4	Russian Game: Classical Attack, Maróczy Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,f8e7,e1g1,b8c6,f1e1,c8g4,c2c3,f7f5,c3c4,e7h4
C42	Russian Game: Classical Attack, Mason Variation	rnbq1rk1/ppp1bppp/8/3p4/3Pn3/3B1N2/PPP2PPP/RNBQ1RK1 w - -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8	Russian Game: Classical Attack, Mason Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,f8e7,e1g1,e8g8
C42	Russian Game: Classical Attack, Mason-Showalter Variation	r1bqkb1r/ppp2ppp/2n5/3p4/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6	Russian Game: Classical Attack, Mason-Showalter Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,b8c6
C42	Russian Game: Classical Attack, Staunton Variation	rnbq1rk1/pp3ppp/2pb4/3p4/2PPn3/3B1N2/PP3PPP/RNBQ1RK1 w - -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c7c6	Russian Game: Classical Attack, Staunton Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,f8d6,e1g1,e8g8,c2c4,c7c6
C42	Russian Game: Classical Attack, Tarrasch Variation	rn1q1rk1/ppp2ppp/3b4/3p4/2PPn1b1/3B1N2/PP3PPP/RNBQ1RK1 w - -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c8g4	Russian Game: Classical Attack, Tarrasch Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d4,d6d5,f1d3,f8d6,e1g1,e8g8,c2c4,c8g4
C42	Russian Game: Cochrane Gambit	rnbqkb1r/ppp2Npp/3p1n2/8/4P3/8/PPPP1PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f7	Russian Game: Cochrane Gambit	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f7
C42	Russian Game: Cochrane Gambit, Bishop Check Line	rnbq1b1r/ppp2kpp/3p1n2/8/2B1P3/8/PPPP1PPP/RNBQK2R b KQ -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f7 e8f7 f1c4	Russian Game: Cochrane Gambit, Bishop Check Line	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f7,e8f7,f1c4
C42	Russian Game: Cochrane Gambit, Center Variation	rnbq1b1r/ppp2kpp/3p1n2/8/3PP3/8/PPP2PPP/RNBQKB1R b KQ -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f7 e8f7 d2d4	Russian Game: Cochrane Gambit, Center Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f7,e8f7,d2d4
C42	Russian Game: Cozio Attack	rnbqkb1r/ppp2ppp/3p4/8/4n3/5N2/PPPPQPPP/RNB1KB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d1e2	Russian Game: Cozio Attack	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d1e2
C42	Russian Game: Damiano Variation	rnbqkb1r/pppp1ppp/8/4N3/4n3/8/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 f6e4	Russian Game: Damiano Variation	e2e4,e7e5,g1f3,g8f6,f3e5,f6e4
C42	Russian Game: Damiano Variation, Kholmov Gambit	rnb1kb1r/ppppqppp/8/4N3/4n3/8/PPPPQPPP/RNB1KB1R w KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 f6e4 d1e2 d8e7	Russian Game: Damiano Variation, Kholmov Gambit	e2e4,e7e5,g1f3,g8f6,f3e5,f6e4,d1e2,d8e7
C42	Russian Game: French Attack	rnbqkb1r/ppp2ppp/3p4/8/4n3/3P1N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d3	Russian Game: French Attack	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,d2d3
C42	Russian Game: Italian Variation	rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -	e2e4 e7e5 g1f3 g8f6 f1c4	Russian Game: Italian Variation	e2e4,e7e5,g1f3,g8f6,f1c4
C42	Russian Game: Karklins-Martinovsky Variation	rnbqkb1r/ppp2ppp/3p1n2/8/4P3/3N4/PPPP1PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5d3	Russian Game: Karklins-Martinovsky Variation	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5d3
C42	Russian Game: Kaufmann Attack	rnbqkb1r/ppp2ppp/3p4/8/2P1n3/5N2/PP1P1PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 c2c4	Russian Game: Kaufmann Attack	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,c2c4
C42	Russian Game: Millennium Attack	rnbqkb1r/ppp2ppp/3p4/8/4n3/3B1N2/PPPP1PPP/RNBQK2R b KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 f1d3	Russian Game: Millennium Attack	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,f1d3
C42	Russian Game: Moody Gambit	r1bqkb1r/pppp1ppp/2n2n2/4p3/3PP3/5N2/PPP1QPPP/RNB1KB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 d1e2 b8c6 d2d4	Russian Game: Moody Gambit	e2e4,e7e5,g1f3,g8f6,d1e2,b8c6,d2d4
C42	Russian Game: Nimzowitsch Attack	rnbqkb1r/ppp2ppp/3p4/8/4n3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 b1c3	Russian Game: Nimzowitsch Attack	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5f3,f6e4,b1c3
C42	Russian Game: Paulsen Attack	rnbqkb1r/ppp2ppp/3p1n2/8/2N1P3/8/PPPP1PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5c4	Russian Game: Paulsen Attack	e2e4,e7e5,g1f3,g8f6,f3e5,d7d6,e5c4
C42	Russian Game: Stafford Gambit	r1bqkb1r/pppp1ppp/2n2n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 b8c6	Russian Game: Stafford Gambit 1	e2e4,e7e5,g1f3,g8f6,f3e5,b8c6
C42	Russian Game: Stafford Gambit	r1bqkb1r/ppp2ppp/2p2n2/8/4P3/8/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 g8f6 f3e5 b8c6 e5c6 d7c6	Russian Game: Stafford Gambit 2	e2e4,e7e5,g1f3,g8f6,f3e5,b8c6,e5c6,d7c6
C42	Russian Game: Three Knights Game	rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 b1c3	Russian Game: Three Knights Game	e2e4,e7e5,g1f3,g8f6,b1c3
C43	Bishop's Opening: Urusov Gambit	rnbqkb1r/pppp1ppp/5n2/8/2BpP3/5N2/PPP2PPP/RNBQK2R b KQkq -	e2e4 e7e5 f1c4 g8f6 d2d4 e5d4 g1f3	Bishop's Opening: Urusov Gambit	e2e4,e7e5,f1c4,g8f6,d2d4,e5d4,g1f3
C43	Bishop's Opening: Urusov Gambit, Keidansky Gambit	rnbqkb1r/pppp1ppp/8/8/2BQn3/5N2/PPP2PPP/RNB1K2R b KQkq -	e2e4 e7e5 f1c4 g8f6 d2d4 e5d4 g1f3 f6e4 d1d4	Bishop's Opening: Urusov Gambit, Keidansky Gambit	e2e4,e7e5,f1c4,g8f6,d2d4,e5d4,g1f3,f6e4,d1d4
C43	Russian Game: Modern Attack	rnbqkb1r/pppp1ppp/5n2/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4	Russian Game: Modern Attack 1	e2e4,e7e5,g1f3,g8f6,d2d4
C43	Russian Game: Modern Attack	rnbqkb1r/pppp1ppp/5n2/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4 e5d4	Russian Game: Modern Attack 2	e2e4,e7e5,g1f3,g8f6,d2d4,e5d4
C43	Russian Game: Modern Attack, Bardeleben Variation	r1bqkb1r/pppp1ppp/2n5/2n1P3/3N4/8/PPP1QPPP/RNB1KB1R w KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4 e5d4 e4e5 f6e4 d1e2 e4c5 f3d4 b8c6	Russian Game: Modern Attack, Bardeleben Variation	e2e4,e7e5,g1f3,g8f6,d2d4,e5d4,e4e5,f6e4,d1e2,e4c5,f3d4,b8c6
C43	Russian Game: Modern Attack, Center Attack	rnbqkb1r/pppp1ppp/8/4P3/3Qn3/5N2/PPP2PPP/RNB1KB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4 e5d4 e4e5 f6e4 d1d4	Russian Game: Modern Attack, Center Attack	e2e4,e7e5,g1f3,g8f6,d2d4,e5d4,e4e5,f6e4,d1d4
C43	Russian Game: Modern Attack, Center Variation	rnbqkb1r/pppp1ppp/8/4p3/3Pn3/3B1N2/PPP2PPP/RNBQK2R b KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4 f6e4 f1d3	Russian Game: Modern Attack, Center Variation	e2e4,e7e5,g1f3,g8f6,d2d4,f6e4,f1d3
C43	Russian Game: Modern Attack, Murrey Variation	r1bqkb1r/pppp1ppp/2n5/4p3/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4 f6e4 f1d3 b8c6	Russian Game: Modern Attack, Murrey Variation	e2e4,e7e5,g1f3,g8f6,d2d4,f6e4,f1d3,b8c6
C43	Russian Game: Modern Attack, Steinitz Variation	rnbqkb1r/pppp1ppp/8/4P3/3pn3/5N2/PPP1QPPP/RNB1KB1R b KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4 e5d4 e4e5 f6e4 d1e2	Russian Game: Modern Attack, Steinitz Variation	e2e4,e7e5,g1f3,g8f6,d2d4,e5d4,e4e5,f6e4,d1e2
C43	Russian Game: Modern Attack, Symmetrical Variation	rnbqkb1r/ppp2ppp/5n2/3pp3/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4 d7d5	Russian Game: Modern Attack, Symmetrical Variation 1	e2e4,e7e5,g1f3,g8f6,d2d4,d7d5
C43	Russian Game: Modern Attack, Symmetrical Variation	rnbqkb1r/pppp1ppp/8/4p3/3Pn3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4 f6e4	Russian Game: Modern Attack, Symmetrical Variation 2	e2e4,e7e5,g1f3,g8f6,d2d4,f6e4
C43	Russian Game: Modern Attack, Tal Gambit	rnbqkb1r/pppp1ppp/8/1B2P3/3pn3/5N2/PPP2PPP/RNBQK2R b KQkq -	e2e4 e7e5 g1f3 g8f6 d2d4 e5d4 e4e5 f6e4 f1b5	Russian Game: Modern Attack, Tal Gambit	e2e4,e7e5,g1f3,g8f6,d2d4,e5d4,e4e5,f6e4,f1b5
C43	Russian Game: Modern Attack, Trifunovic Variation	rnbq1rk1/ppp2ppp/8/3pb3/2PPn3/3B4/PP3PPP/RNBQ1RK1 w - -	e2e4 e7e5 g1f3 g8f6 d2d4 f6e4 f1d3 d7d5 f3e5 f8d6 e1g1 e8g8 c2c4 d6e5	Russian Game: Modern Attack, Trifunovic Variation	e2e4,e7e5,g1f3,g8f6,d2d4,f6e4,f1d3,d7d5,f3e5,f8d6,e1g1,e8g8,c2c4,d6e5
C44	Dresden Opening: The Goblin	r1bqkb1r/pppp1ppp/2n2n2/4N3/2P1P3/8/PP1P1PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 c2c4 g8f6 f3e5	Dresden Opening: The Goblin	e2e4,e7e5,g1f3,b8c6,c2c4,g8f6,f3e5
C44	Irish Gambit	r1bqkbnr/pppp1ppp/2n5/4N3/4P3/8/PPPP1PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 f3e5	Irish Gambit	e2e4,e7e5,g1f3,b8c6,f3e5
C44	King's Knight Opening: Konstantinopolsky	r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5NP1/PPPP1P1P/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 g2g3	King's Knight Opening: Konstantinopolsky	e2e4,e7e5,g1f3,b8c6,g2g3
C44	King's Knight Opening: Normal Variation	r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 b8c6	King's Knight Opening: Normal Variation	e2e4,e7e5,g1f3,b8c6
C44	King's Pawn Game: Dresden Opening	r1bqkbnr/pppp1ppp/2n5/4p3/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 c2c4	King's Pawn Game: Dresden Opening	e2e4,e7e5,g1f3,b8c6,c2c4
C44	King's Pawn Game: Pachman Wing Gambit	r1bqkbnr/pppp1ppp/2n5/4p3/1P2P3/5N2/P1PP1PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 b2b4	King's Pawn Game: Pachman Wing Gambit	e2e4,e7e5,g1f3,b8c6,b2b4
C44	King's Pawn Game: Schulze-Müller Gambit	r1bqkbnr/pppp1ppp/8/4n3/3PP3/8/PPP2PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 f3e5 c6e5 d2d4	King's Pawn Game: Schulze-Müller Gambit	e2e4,e7e5,g1f3,b8c6,f3e5,c6e5,d2d4
C44	King's Pawn Game: Tayler Opening	r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPPBPPP/RNBQK2R b KQkq -	e2e4 e7e5 g1f3 b8c6 f1e2	King's Pawn Game: Tayler Opening	e2e4,e7e5,g1f3,b8c6,f1e2
C44	King's Pawn Game: Tayler Opening, Basman Gambit	r1bqkb1r/pppp1ppp/2n2n2/4P3/3p4/5N2/PPP1BPPP/RNBQK2R b KQkq -	e2e4 e7e5 g1f3 b8c6 f1e2 g8f6 d2d4 e5d4 e4e5	King's Pawn Game: Tayler Opening, Basman Gambit	e2e4,e7e5,g1f3,b8c6,f1e2,g8f6,d2d4,e5d4,e4e5
C44	King's Pawn Game: Tayler Opening, Inverted Hanham	r1bqkb1r/ppp2ppp/2n2n2/3pp3/4P3/3P1N2/PPPNBPPP/R1BQK2R b KQkq -	e2e4 e7e5 g1f3 b8c6 f1e2 g8f6 d2d3 d7d5 b1d2	King's Pawn Game: Tayler Opening, Inverted Hanham	e2e4,e7e5,g1f3,b8c6,f1e2,g8f6,d2d3,d7d5,b1d2
C44	Latvian Gambit: Clam Gambit	r1bqkbnr/pppp2pp/2n5/4pP2/8/3P1N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 d2d3 f7f5 e4f5	Latvian Gambit: Clam Gambit	e2e4,e7e5,g1f3,b8c6,d2d3,f7f5,e4f5
C44	Ponziani Opening	r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3	Ponziani Opening	e2e4,e7e5,g1f3,b8c6,c2c3
C44	Ponziani Opening: Caro Gambit	r2qkbnr/pppb1ppp/2n5/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R w KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 d1a4 c8d7	Ponziani Opening: Caro Gambit	e2e4,e7e5,g1f3,b8c6,c2c3,d7d5,d1a4,c8d7
C44	Ponziani Opening: Jaenisch Counterattack	r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 g8f6	Ponziani Opening: Jaenisch Counterattack	e2e4,e7e5,g1f3,b8c6,c2c3,g8f6
C44	Ponziani Opening: Leonhardt Variation	r1bqkb1r/ppp2ppp/2n2n2/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R w KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 d1a4 g8f6	Ponziani Opening: Leonhardt Variation	e2e4,e7e5,g1f3,b8c6,c2c3,d7d5,d1a4,g8f6
C44	Ponziani Opening: Neumann Gambit	r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 g8f6 f1c4	Ponziani Opening: Neumann Gambit	e2e4,e7e5,g1f3,b8c6,c2c3,g8f6,f1c4
C44	Ponziani Opening: Ponziani Countergambit	r1bqkbnr/pppp2pp/2n5/4pp2/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 f7f5	Ponziani Opening: Ponziani Countergambit	e2e4,e7e5,g1f3,b8c6,c2c3,f7f5
C44	Ponziani Opening: Ponziani Countergambit, Cordel Variation	rnbqk2r/ppp1b1pp/3p1n2/3Pp3/4N3/2PB4/PP3PPP/RNBQK2R w KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 f7f5 d2d4 d7d6 d4d5 f5e4 f3g5 c6b8 g5e4 g8f6 f1d3 f8e7	Ponziani Opening: Ponziani Countergambit, Cordel Variation	e2e4,e7e5,g1f3,b8c6,c2c3,f7f5,d2d4,d7d6,d4d5,f5e4,f3g5,c6b8,g5e4,g8f6,f1d3,f8e7
C44	Ponziani Opening: Ponziani Countergambit, Schmidt Attack	r1bqkbnr/ppp3pp/2np4/3Ppp2/4P3/2P2N2/PP3PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 f7f5 d2d4 d7d6 d4d5	Ponziani Opening: Ponziani Countergambit, Schmidt Attack	e2e4,e7e5,g1f3,b8c6,c2c3,f7f5,d2d4,d7d6,d4d5
C44	Ponziani Opening: Romanishin Variation	r1bqk1nr/ppppbppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 f8e7	Ponziani Opening: Romanishin Variation	e2e4,e7e5,g1f3,b8c6,c2c3,f8e7
C44	Ponziani Opening: Réti Variation	r1bqkb1r/ppppnppp/2n5/4p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 g8e7	Ponziani Opening: Réti Variation	e2e4,e7e5,g1f3,b8c6,c2c3,g8e7
C44	Ponziani Opening: Spanish Variation	r1bqkbnr/ppp2ppp/2n5/1B1pp3/4P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 f1b5	Ponziani Opening: Spanish Variation	e2e4,e7e5,g1f3,b8c6,c2c3,d7d5,f1b5
C44	Ponziani Opening: Spanish Variation, Harrwitz Attack, Nikitin Gambit	r1b1kbnr/ppp2ppp/2n5/1B1qN3/Q3p3/2P5/PP1P1PPP/RNB1K2R b KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 f1b5 d5e4 f3e5 d8d5 d1a4	Ponziani Opening: Spanish Variation, Harrwitz Attack, Nikitin Gambit	e2e4,e7e5,g1f3,b8c6,c2c3,d7d5,f1b5,d5e4,f3e5,d8d5,d1a4
C44	Ponziani Opening: Steinitz Variation	r1bqkbnr/ppp3pp/2n2p2/3pp3/Q3P3/2P2N2/PP1P1PPP/RNB1KB1R w KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 d1a4 f7f6	Ponziani Opening: Steinitz Variation	e2e4,e7e5,g1f3,b8c6,c2c3,d7d5,d1a4,f7f6
C44	Ponziani Opening: Vukovic Gambit	r1bqk2r/pppp1ppp/2n5/2bPp3/4n3/2P2N2/PP3PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 b8c6 c2c3 g8f6 d2d4 f6e4 d4d5 f8c5	Ponziani Opening: Vukovic Gambit	e2e4,e7e5,g1f3,b8c6,c2c3,g8f6,d2d4,f6e4,d4d5,f8c5
C44	Scotch Game	r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq -	e2e4 e7e5 g1f3 b8c6 d2d4	Scotch Game 1	e2e4,e7e5,g1f3,b8c6,d2d4
C44	Scotch Game	r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4	Scotch Game 2	e2e4,e7e5,g1f3,b8c6,d2d4,e5d4
C44	Scotch Game: Benima Defense	r1bqk1nr/ppppbppp/2n5/8/2BpP3/5N2/PPP2PPP/RNBQK2R w KQkq -	e2e4 e7e5 g1f3 b8c6 f1c4 f8e7 d2d4 e5d4	Scotch Game: Benima Defense	e2e4,e7e5,g1f3,b8c6,f1c4,f8e7,d2d4,e5d4
C44	Scotch Game: Cochrane Variation	r1bqkb1r/pp1p1Npp/2p1nn2/8/2B1P3/8/PPP2PPP/RNBQ1RK1 b kq -	e2e4 e7e5 g1f3 b8c6 d2d4 c6d4 f3e5 d4e6 f1c4 c7c6 e1g1 g8f6 e5f7	Scotch Game: Cochrane Variation 1	e2e4,e7e5,g1f3,b8c6,d2d4,c6d4,f3e5,d4e6,f1c4,c7c6,e1g1,g8f6,e5f7
